sale_id,date_time,item type,weight,country name,cost
235,2017-01-15 12:15:00,letter,0.41,New Caledonia,12.0
236,2016-08-19 14:11:00,parcel,8.64,Israel,295.99
236,2016-08-19 14:11:00,parcel,11.55,China,145.53
237,2016-04-20 12:25:00,letter,0.12,Korea - Republic Of,6.0
237,2016-04-20 12:25:00,parcel,19.39,Germany,206.04
238,2017-10-12 13:18:00,parcel,6.44,Singapore,153.39
239,2016-12-31 11:07:00,letter,0.23,Germany,9.0
240,2016-09-20 09:11:00,letter,0.44,Papua New Guinea,12.0
240,2016-09-20 09:11:00,parcel,4.21,Estonia,128.08
240,2016-09-20 09:11:00,parcel,10.25,Brunei Darussalam,161.41
241,2016-07-29 16:08:00,parcel,7.32,Iran - Islamic Republic Of,295.99
241,2016-07-29 16:08:00,letter,0.4,Vietnam,12.0
242,2016-02-09 09:12:00,letter,0.25,Serbia,9.0
243,2016-10-26 12:48:00,letter,0.19,Qatar,9.0
244,2017-04-01 16:35:00,parcel,4.35,Malaysia,81.73
244,2017-04-01 16:35:00,parcel,7.57,Finland,280.85
244,2017-04-01 16:35:00,letter,0.41,Argentina,18.0
245,2016-09-27 13:21:00,letter,0.43,Austria,18.0
246,2016-12-19 14:32:00,letter,0.17,Denmark,9.0
247,2016-12-09 12:27:00,parcel,4.81,Solomon Islands,87.03
247,2016-12-09 12:27:00,parcel,6.2,Portugal,280.85
247,2016-12-09 12:27:00,parcel,4.79,Ireland,93.04
248,2017-06-27 15:46:00,letter,0.5,Philippines,12.0
248,2017-06-27 15:46:00,letter,0.34,Netherlands,18.0
248,2017-06-27 15:46:00,letter,0.11,Serbia,9.0
249,2017-01-19 12:14:00,letter,0.42,South Africa,18.0
249,2017-01-19 12:14:00,parcel,17.78,India,178.1
250,2017-12-16 14:15:00,parcel,13.24,Denmark,280.85
250,2017-12-16 14:15:00,parcel,19.99,Canada,182.68
251,2017-08-22 08:22:00,letter,0.16,China,6.0
251,2017-08-22 08:22:00,letter,0.29,Nepal,12.0
251,2017-08-22 08:22:00,letter,0.15,Saudi Arabia,9.0
252,2017-08-21 12:39:00,parcel,4.88,United States,84.35
253,2017-06-28 14:46:00,letter,0.18,Samoa,6.0
253,2017-06-28 14:46:00,parcel,11.87,Russian Federation,280.85
254,2017-01-26 09:44:00,parcel,13.77,Canada,157.35
254,2017-01-26 09:44:00,parcel,10.89,Thailand,153.39
255,2017-02-17 13:31:00,parcel,19.98,Poland,341.29
256,2017-05-01 14:48:00,letter,0.41,Finland,18.0
256,2017-05-01 14:48:00,parcel,3.53,Lao People's Democratic Republic,87.03
256,2017-05-01 14:48:00,parcel,6.22,Vietnam,153.39
257,2016-11-03 10:26:00,letter,0.49,Myanmar,12.0
258,2017-09-22 14:18:00,letter,0.23,India,6.0
258,2017-09-22 14:18:00,letter,0.28,New Caledonia,12.0
259,2016-12-02 12:18:00,parcel,7.81,Spain,178.94
260,2016-10-27 13:26:00,letter,0.26,Vanuatu,12.0
260,2016-10-27 13:26:00,letter,0.29,Brunei Darussalam,12.0
260,2016-10-27 13:26:00,letter,0.43,Netherlands,18.0
261,2017-12-20 10:23:00,letter,0.26,Cambodia,12.0
262,2017-09-08 10:51:00,parcel,5.38,Belgium,207.86
262,2017-09-08 10:51:00,parcel,3.14,Portugal,128.08
262,2017-09-08 10:51:00,parcel,1.13,Peru,78.77
263,2016-08-29 16:05:00,letter,0.32,United States,18.0
263,2016-08-29 16:05:00,parcel,8.11,New Caledonia,161.41
263,2016-08-29 16:05:00,parcel,19.16,Chile,359.45
264,2017-12-29 13:55:00,letter,0.16,Nepal,6.0
264,2017-12-29 13:55:00,letter,0.11,Canada,9.0
265,2017-09-16 11:24:00,parcel,9.93,Chile,295.99
266,2016-03-10 14:47:00,parcel,17.46,Israel,359.45
267,2016-07-25 14:46:00,parcel,15.4,Germany,206.04
268,2017-10-19 17:26:00,letter,0.34,Sweden,18.0
269,2017-01-07 14:28:00,letter,0.33,Austria,18.0
269,2017-01-07 14:28:00,letter,0.3,Solomon Islands,12.0
269,2017-01-07 14:28:00,letter,0.27,Denmark,18.0
270,2016-10-19 12:14:00,letter,0.17,Nepal,6.0
270,2016-10-19 12:14:00,letter,0.41,Chile,18.0
270,2016-10-19 12:14:00,parcel,17.34,Netherlands,206.04
271,2016-10-31 13:49:00,parcel,2.38,Singapore,69.54
271,2016-10-31 13:49:00,parcel,17.38,Kenya,359.45
272,2016-05-08 11:18:00,letter,0.44,China,12.0
272,2016-05-08 11:18:00,letter,0.1,Slovenia,9.0
272,2016-05-08 11:18:00,letter,0.23,Serbia,9.0
273,2016-08-13 10:12:00,parcel,11.32,Portugal,280.85
273,2016-08-13 10:12:00,letter,0.41,Macedonia - The Former Yugoslav Republic Of,18.0
273,2016-08-13 10:12:00,parcel,14.68,Mexico,295.99
274,2017-06-25 10:34:00,parcel,19.9,Sri Lanka,187.37
275,2016-02-01 13:37:00,letter,0.38,French Polynesia,12.0
276,2017-09-01 12:36:00,parcel,5.54,Nigeria,219.45
277,2016-11-10 13:56:00,letter,0.33,Kuwait,18.0
278,2017-07-23 14:04:00,letter,0.42,Kuwait,18.0
278,2017-07-23 14:04:00,letter,0.21,Greece,9.0
278,2017-07-23 14:04:00,parcel,10.1,United States,157.35
279,2016-07-10 12:47:00,parcel,16.65,Austria,341.29
279,2016-07-10 12:47:00,letter,0.47,Malaysia,12.0
280,2017-07-20 14:53:00,parcel,11.5,Canada,157.35
281,2017-08-20 11:01:00,parcel,6.76,Solomon Islands,161.41
281,2017-08-20 11:01:00,letter,0.25,Portugal,9.0
282,2017-01-24 17:05:00,parcel,9.14,Tonga,161.41
283,2017-07-17 13:41:00,letter,0.37,Taiwan - Province Of China,12.0
284,2017-04-29 11:01:00,letter,0.39,Solomon Islands,12.0
284,2017-04-29 11:01:00,letter,0.29,Singapore,12.0
284,2017-04-29 11:01:00,parcel,3.72,Kenya,135.21
285,2016-10-23 14:50:00,letter,0.3,Denmark,18.0
286,2016-02-25 11:23:00,letter,0.48,Switzerland,18.0
286,2016-02-25 11:23:00,letter,0.46,Cambodia,12.0
287,2017-01-08 12:20:00,parcel,18.89,Netherlands,206.04
287,2017-01-08 12:20:00,parcel,18.17,Serbia,341.29
287,2017-01-08 12:20:00,letter,0.19,Russian Federation,9.0
288,2017-12-18 12:15:00,letter,0.48,New Zealand,11.0
288,2017-12-18 12:15:00,letter,0.32,Iran - Islamic Republic Of,18.0
288,2017-12-18 12:15:00,letter,0.17,Indonesia,6.0
289,2017-03-18 11:18:00,parcel,11.68,Denmark,280.85
289,2017-03-18 11:18:00,parcel,13.53,Bahrain,295.99
289,2017-03-18 11:18:00,parcel,17.98,Qatar,359.45
290,2017-12-28 10:05:00,parcel,7.15,Estonia,280.85
290,2017-12-28 10:05:00,letter,0.29,Peru,18.0
291,2016-04-25 14:42:00,letter,0.2,Greece,9.0
291,2016-04-25 14:42:00,letter,0.18,Austria,9.0
292,2017-03-13 11:07:00,letter,0.31,Nauru,12.0
292,2017-03-13 11:07:00,letter,0.31,Macedonia - The Former Yugoslav Republic Of,18.0
292,2017-03-13 11:07:00,letter,0.13,Mauritius,9.0
293,2016-06-02 12:42:00,letter,0.12,Saudi Arabia,9.0
294,2016-12-06 09:03:00,letter,0.35,Argentina,18.0
294,2016-12-06 09:03:00,letter,0.39,Greece,18.0
295,2016-07-16 13:27:00,letter,0.13,Russian Federation,9.0
295,2016-07-16 13:27:00,parcel,10.99,Ireland,174.45
296,2016-08-07 16:12:00,letter,0.23,Hungary,9.0
296,2016-08-07 16:12:00,letter,0.32,Serbia,18.0
296,2016-08-07 16:12:00,letter,0.3,New Caledonia,12.0
297,2017-01-03 15:08:00,letter,0.2,Thailand,6.0
297,2017-01-03 15:08:00,letter,0.17,United States,9.0
297,2017-01-03 15:08:00,letter,0.1,Thailand,6.0
298,2017-03-08 13:38:00,parcel,18.53,Solomon Islands,187.37
299,2017-02-14 14:59:00,parcel,16.84,Arab Emirates,359.45
299,2017-02-14 14:59:00,parcel,15.58,Qatar,359.45
300,2016-01-10 14:21:00,letter,0.34,Brunei Darussalam,12.0
300,2016-01-10 14:21:00,parcel,5.48,Cyprus,207.86
300,2016-01-10 14:21:00,letter,0.27,Netherlands,18.0
301,2017-05-03 15:02:00,parcel,5.21,Fiji,135.44
301,2017-05-03 15:02:00,letter,0.3,Germany,18.0
301,2017-05-03 15:02:00,parcel,11.56,Malta,280.85
302,2017-08-19 14:32:00,letter,0.37,Japan,12.0
302,2017-08-19 14:32:00,letter,0.11,Peru,9.0
302,2017-08-19 14:32:00,letter,0.41,Fiji,12.0
303,2016-07-03 08:45:00,letter,0.32,Netherlands,18.0
303,2016-07-03 08:45:00,letter,0.33,Slovenia,18.0
303,2016-07-03 08:45:00,parcel,12.56,Cook Islands,161.41
304,2017-09-17 12:55:00,letter,0.18,Macedonia - The Former Yugoslav Republic Of,9.0
305,2016-03-12 14:51:00,letter,0.22,Belgium,9.0
305,2016-03-12 14:51:00,parcel,14.55,Mexico,295.99
305,20160312T145100,letter,0.4,Belgium,18.0
306,2016-04-25 16:03:00,parcel,16.98,Nauru,187.37
307,2017-07-20 11:32:00,letter,0.39,United Kingdom,18.0
308,2017-10-24 14:56:00,letter,0.3,South Africa,18.0
308,2017-10-24 14:56:00,letter,0.37,Brunei Darussalam,12.0
308,2017-10-24 14:56:00,parcel,3.85,Nigeria,135.21
309,2017-04-26 19:10:00,letter,0.17,Romania,9.0
309,2017-04-26 19:10:00,parcel,1.48,Greece,74.65
310,2016-09-16 17:26:00,letter,0.23,Myanmar,6.0
310,2016-09-16 17:26:00,parcel,17.56,Netherlands,206.04
311,2016-12-19 11:33:00,parcel,7.67,Korea - Republic Of,153.39
312,2017-04-05 12:26:00,parcel,17.8,South Africa,341.29
312,2017-04-05 12:26:00,parcel,2.84,Czech Republic,106.53
313,2017-01-05 12:55:00,parcel,19.77,Vietnam,178.1
313,2017-01-05 12:55:00,letter,0.18,Vanuatu,6.0
313,2017-01-05 12:55:00,parcel,3.18,Solomon Islands,87.03
314,2017-01-17 12:20:00,letter,0.16,Bahrain,9.0
315,2017-10-29 14:19:00,letter,0.17,New Caledonia,6.0
315,2017-10-29 14:19:00,parcel,10.76,New Zealand,97.77
315,2017-10-29 14:19:00,letter,0.34,Canada,18.0
316,2017-05-29 12:44:00,parcel,19.84,Bahrain,359.45
316,2017-05-29 12:44:00,letter,0.47,Kenya,18.0
317,2016-04-01 12:25:00,letter,0.2,Papua New Guinea,6.0
317,2016-04-01 12:25:00,letter,0.22,Vanuatu,6.0
318,2017-06-18 09:24:00,letter,0.22,Netherlands,9.0
318,2017-06-18 09:24:00,letter,0.42,Nepal,12.0
319,2017-03-16 13:56:00,parcel,17.62,Croatia,341.29
319,2017-03-16 13:56:00,letter,0.32,Solomon Islands,12.0
319,2017-03-16 13:56:00,letter,0.17,Solomon Islands,6.0
320,2016-11-21 11:10:00,parcel,12.21,Vietnam,153.39
321,2017-04-20 08:57:00,letter,0.19,Chile,9.0
321,2017-04-20 08:57:00,parcel,18.49,Mauritius,359.45
322,2017-08-16 14:51:00,letter,0.46,Fiji,12.0
322,2017-08-16 14:51:00,letter,0.2,Nepal,6.0
323,2016-02-17 15:20:00,parcel,7.6,Taiwan - Province Of China,153.39
324,2017-12-25 13:19:00,letter,0.19,Portugal,9.0
324,2017-12-25 13:19:00,parcel,18.45,Vietnam,178.1
324,2017-12-25 13:19:00,parcel,5.8,Nepal,135.44
325,2016-10-01 12:57:00,parcel,15.76,South Africa,341.29
325,2016-10-01 12:57:00,letter,0.21,Philippines,6.0
326,2016-09-18 09:38:00,parcel,12.75,Switzerland,178.94
327,2017-09-14 15:27:00,parcel,4.27,Kenya,135.21
328,2017-08-02 13:39:00,parcel,16.88,Tonga,187.37
329,2016-07-13 11:37:00,parcel,12.53,Bahrain,295.99
330,2016-09-19 13:14:00,letter,0.29,Indonesia,12.0
331,2017-08-15 14:36:00,letter,0.22,United Kingdom,9.0
332,2017-07-13 14:00:00,parcel,17.77,Malaysia,178.1
333,2016-09-27 14:24:00,parcel,5.07,Estonia,207.86
333,2016-09-27 14:24:00,letter,0.17,Fiji,6.0
333,2016-09-27 14:24:00,letter,0.47,Qatar,18.0
334,2017-10-29 08:15:00,letter,0.39,Cambodia,12.0
335,2017-01-22 12:24:00,letter,0.39,Solomon Islands,12.0
335,2017-01-22 12:24:00,parcel,5.74,Serbia,207.86
336,2016-03-31 11:45:00,parcel,14.7,Saudi Arabia,295.99
336,2016-03-31 11:45:00,letter,0.46,Macedonia - The Former Yugoslav Republic Of,18.0
337,2016-09-27 13:34:00,letter,0.11,Mexico,9.0
337,2016-09-27 13:34:00,letter,0.4,Greece,18.0
337,2016-09-27 13:34:00,letter,0.33,Cambodia,12.0
338,2016-04-01 13:08:00,parcel,3.9,Vietnam,81.73
339,2016-06-05 13:57:00,letter,0.38,Switzerland,18.0
339,2016-06-05 13:57:00,parcel,17.71,Tonga,187.37
339,2016-06-05 13:57:00,letter,0.45,Israel,18.0
340,2017-07-16 09:17:00,letter,0.22,India,6.0
340,2017-07-16 09:17:00,letter,0.16,Philippines,6.0
341,2017-12-28 13:30:00,parcel,15.45,Croatia,341.29
342,2017-02-15 11:18:00,letter,0.34,Korea - Republic Of,12.0
342,2017-02-15 11:18:00,letter,0.38,Chile,18.0
343,2016-02-22 12:06:00,letter,0.22,Taiwan - Province Of China,6.0
344,2017-07-04 10:59:00,letter,0.43,Portugal,18.0
345,2017-10-29 07:50:00,letter,0.33,Russian Federation,18.0
345,2017-10-29 07:50:00,parcel,7.82,Vanuatu,161.41
346,2016-12-26 14:31:00,letter,0.27,Turkey,18.0
346,2016-12-26 14:31:00,parcel,15.17,China,169.64
347,2017-12-14 09:22:00,parcel,0.7,Cyprus,54.77
347,2017-12-14 09:22:00,parcel,7.25,Tonga,161.41
348,2017-04-29 14:34:00,parcel,3.46,Denmark,128.08
349,2017-10-29 13:33:00,letter,0.38,Sri Lanka,12.0
349,2017-10-29 13:33:00,letter,0.48,Mauritius,18.0
349,2017-10-29 13:33:00,parcel,12.46,Qatar,295.99
350,2017-08-22 16:21:00,letter,0.47,India,12.0
350,2017-08-22 16:21:00,letter,0.42,Cambodia,12.0
350,2017-08-22 16:21:00,letter,0.47,Greece,18.0
351,2016-04-28 14:35:00,parcel,9.73,Malta,280.85
352,2016-03-22 13:24:00,letter,0.12,Korea - Republic Of,6.0
353,2016-12-16 09:08:00,letter,0.34,Cyprus,18.0
353,2016-12-16 09:08:00,parcel,9.42,Switzerland,178.94
354,2016-01-10 15:13:00,parcel,17.26,Nauru,187.37
354,2016-01-10 15:13:00,parcel,4.31,Japan,81.73
354,2016-01-10 15:13:00,letter,0.44,Kuwait,18.0
355,2016-04-28 13:22:00,letter,0.33,Macedonia - The Former Yugoslav Republic Of,18.0
355,2016-04-28 13:22:00,parcel,8.82,Bahrain,295.99
355,2016-04-28 13:22:00,letter,0.32,Myanmar,12.0
356,2017-03-18 13:36:00,letter,0.14,Canada,9.0
356,2017-03-18 13:36:00,letter,0.32,Switzerland,18.0
357,2017-02-27 12:01:00,letter,0.22,United States,9.0
357,2017-02-27 12:01:00,letter,0.33,Malta,18.0
358,2017-03-01 11:11:00,letter,0.32,Portugal,18.0
358,2017-03-01 11:11:00,parcel,18.05,Argentina,359.45
359,2016-09-16 11:35:00,parcel,5.71,United States,132.02
360,2016-02-25 14:37:00,letter,0.34,France,18.0
360,2016-02-25 14:37:00,letter,0.14,New Zealand,5.5
361,2017-10-31 13:04:00,letter,0.25,Cook Islands,6.0
361,2017-10-31 13:04:00,parcel,5.64,Croatia,207.86
362,2016-09-01 13:34:00,letter,0.31,France,18.0
363,2016-11-10 15:45:00,letter,0.23,United States,9.0
364,2016-09-20 12:12:00,letter,0.43,Cyprus,18.0
364,2016-09-20 12:12:00,parcel,13.75,China,145.53
365,2017-11-13 17:48:00,letter,0.12,Nauru,6.0
365,2017-11-13 17:48:00,parcel,9.69,Arab Emirates,295.99
366,2017-06-29 12:53:00,letter,0.48,Russian Federation,18.0
366,2017-06-29 12:53:00,parcel,9.85,Myanmar,161.41
366,2017-06-29 12:53:00,parcel,12.43,China,145.53
367,2017-08-18 15:29:00,letter,0.27,Sweden,18.0
367,2017-08-18 15:29:00,letter,0.13,Vanuatu,6.0
367,2017-08-18 15:29:00,letter,0.41,United Kingdom,18.0
368,2017-01-01 09:23:00,letter,0.24,Ukraine,9.0
369,2016-11-28 13:40:00,parcel,3.07,Malaysia,81.73
369,2016-11-28 13:40:00,parcel,8.85,Kenya,295.99
369,2016-11-28 13:40:00,parcel,2.63,Malta,106.53
370,2017-07-13 13:39:00,letter,0.11,Spain,9.0
370,2017-07-13 13:39:00,letter,0.22,Norway,9.0
370,2017-07-13 13:39:00,letter,0.22,Samoa,6.0
371,2017-01-05 13:40:00,letter,0.13,Israel,9.0
372,2017-02-27 09:09:00,letter,0.3,Solomon Islands,12.0
373,2016-11-20 09:35:00,parcel,19.73,Kuwait,359.45
374,2016-07-16 11:25:00,letter,0.43,Nigeria,18.0
374,2016-07-16 11:25:00,letter,0.32,Slovenia,18.0
375,2017-03-08 14:42:00,letter,0.15,Israel,9.0
376,2016-12-19 13:07:00,letter,0.16,Ireland,9.0
376,2016-12-19 13:07:00,letter,0.11,Finland,9.0
376,2016-12-19 13:07:00,letter,0.38,Norway,18.0
377,2017-02-01 13:01:00,parcel,7.53,Argentina,295.99
377,2017-02-01 13:01:00,letter,0.16,Russian Federation,9.0
377,2017-02-01 13:01:00,letter,0.14,United States,9.0
378,2016-12-12 13:15:00,letter,0.32,Vietnam,12.0
378,2016-12-12 13:15:00,letter,0.42,Arab Emirates,18.0
379,2017-12-08 13:07:00,letter,0.2,Norway,9.0
379,2017-12-08 13:07:00,parcel,11.7,China,145.53
379,2017-12-08 13:07:00,parcel,19.24,Canada,182.68
380,2016-11-01 15:46:00,parcel,17.63,Spain,206.04
380,2016-11-01 15:46:00,parcel,2.25,Malta,106.53
380,2016-11-01 15:46:00,letter,0.25,Sweden,9.0
381,2016-12-21 08:38:00,letter,0.49,Singapore,12.0
381,2016-12-21 08:38:00,parcel,0.58,China,36.31
382,2016-08-16 16:30:00,letter,0.21,French Polynesia,6.0
382,2016-08-16 16:30:00,letter,0.16,Mauritius,9.0
382,2016-08-16 16:30:00,letter,0.12,Kuwait,9.0
383,2017-11-07 14:38:00,letter,0.42,Philippines,12.0
384,2017-11-10 13:50:00,parcel,18.19,Kuwait,359.45
384,2017-11-10 13:50:00,letter,0.3,Philippines,12.0
384,2017-11-10 13:50:00,letter,0.29,Estonia,18.0
385,2016-08-25 14:40:00,letter,0.49,Greece,18.0
385,2016-08-25 14:40:00,letter,0.42,Malaysia,12.0
386,2017-03-26 14:00:00,letter,0.48,Korea - Republic Of,12.0
387,2017-08-08 10:54:00,parcel,11.9,Papua New Guinea,161.41
387,2017-08-08 10:54:00,letter,0.4,Japan,12.0
387,2017-08-08 10:54:00,letter,0.28,Austria,18.0
388,2017-10-08 09:43:00,parcel,8.53,Taiwan - Province Of China,153.39
388,2017-10-08 09:43:00,letter,0.12,Belgium,9.0
389,2017-10-27 12:57:00,letter,0.18,Kuwait,9.0
390,2016-12-30 10:18:00,parcel,13.9,Brazil,280.85
391,2017-05-22 11:48:00,letter,0.25,Italy,9.0
392,2017-05-28 16:16:00,parcel,11.57,French Polynesia,161.41
393,2016-06-28 13:13:00,letter,0.27,Netherlands,18.0
394,2016-01-16 13:25:00,parcel,13.74,Lao People's Democratic Republic,161.41
394,2016-01-16 13:25:00,letter,0.44,Turkey,18.0
395,2017-12-20 10:26:00,letter,0.29,Cambodia,12.0
395,2017-12-20 10:26:00,letter,0.5,Serbia,18.0
396,2017-05-04 12:51:00,latter,0.25,Slovenia,9.0
397,2016-11-12 09:47:00,letter,0.45,Spain,18.0
397,2016-11-12 09:47:00,letter,0.2,Fiji,6.0
397,2016-11-12 09:47:00,parcel,12.89,Austria,280.85
398,2017-03-22 16:25:00,letter,0.28,Samoa,12.0
398,2017-03-22 16:25:00,letter,0.2,Nepal,6.0
399,2017-09-01 12:49:00,letter,0.4,Myanmar,12.0
399,2017-09-01 12:49:00,letter,0.47,Italy,18.0
400,2017-03-02 11:13:00,letter,0.35,India,12.0
401,2016-06-30 14:34:00,letter,0.33,Macedonia - The Former Yugoslav Republic Of,18.0
401,2016-06-30 14:34:00,parcel,17.58,Russian Federation,341.29
402,2016-09-07 09:56:00,letter,0.49,Nauru,12.0
402,2016-09-07 09:56:00,letter,0.25,Finland,9.0
402,2016-09-07 09:56:00,letter,0.25,India,6.0
403,2016-04-21 13:20:00,letter,0.39,Denmark,18.0
403,2016-04-21 13:20:00,letter,0.12,Malaysia,6.0
403,2016-04-21 13:20:00,letter,0.11,France,9.0
404,2017-06-07 13:43:00,letter,0.46,Cook Islands,12.0
404,2017-06-07 13:43:00,parcel,17.62,Turkey,341.29
405,2017-02-28 15:56:00,letter,0.39,Lao People's Democratic Republic,12.0
406,2016-02-10 13:19:00,parcel,13.0,Denmark,280.85
406,2016-02-10 13:19:00,parcel,5.77,United States,132.02
406,2016-02-10 13:19:00,parcel,19.3,Samoa,187.37
407,2016-03-17 15:01:00,letter,0.29,Portugal,18.0
408,2016-10-25 11:50:00,letter,0.31,Papua New Guinea,12.0
408,2016-10-25 11:50:00,letter,0.1,Cambodia,6.0
408,2016-10-25 11:50:00,parcel,19.1,Czech Republic,341.29
409,2017-09-09 15:24:00,letter,0.45,Indonesia,12.0
410,2016-04-28 13:40:00,parcel,5.72,Malaysia,128.68
411,2016-06-28 11:57:00,parcel,15.78,South Africa,341.29
411,2016-06-28 11:57:00,letter,0.17,Belgium,9.0
412,2016-06-27 13:47:00,letter,0.17,Chile,9.0
412,2016-06-27 13:47:00,parcel,4.97,France,113.94
413,2017-08-22 10:52:00,letter,0.45,Bahrain,18.0
414,2017-05-26 09:09:00,letter,0.28,Italy,18.0
414,2017-05-26 09:09:00,parcel,15.51,Bahrain,359.45
414,2017-05-26 09:09:00,parcel,5.48,Fiji,135.44
415,2016-01-13 11:23:00,parcel,16.4,Kenya,359.45
416,2017-06-06 14:03:00,parcel,8.35,Chile,295.99
416,2017-06-06 14:03:00,parcel,10.32,Ukraine,280.85
417,2017-06-17 17:41:00,parcel,14.72,Croatia,280.85
417,2017-06-17 17:41:00,letter,0.23,Ukraine,9.0
418,2017-10-30 12:14:00,parcel,11.56,Bahrain,295.99
419,2016-10-02 14:08:00,parcel,17.95,Vietnam,178.1
419,2016-10-02 14:08:00,letter,0.4,Malta,18.0
420,2016-03-23 11:42:00,letter,0.33,Cook Islands,12.0
421,2016-10-10 09:05:00,letter,0.25,Mauritius,9.0
422,2017-05-20 09:48:00,parcel,14.8,China,145.53
422,2017-05-20 09:48:00,parcel,11.83,Germany,178.94
423,2017-08-29 09:19:00,parcel,4.09,Bahrain,135.21
424,2016-03-24 09:21:00,parcel,7.15,Lao People's Democratic Republic,161.41
424,2016-03-24 09:21:00,letter,0.29,Vanuatu,12.0
424,2016-03-24 09:21:00,letter,0.1,Saudi Arabia,9.0
425,2017-07-30 15:29:00,parcel,19.39,Netherlands,206.04
426,2016-02-16 13:07:00,parcel,2.28,Finland,106.53
427,2016-08-12 12:29:00,parcel,8.83,Papua New Guinea,161.41
427,2016-08-12 12:29:00,letter,0.45,New Caledonia,12.0
427,2016-08-12 12:29:00,letter,0.49,Macedonia - The Former Yugoslav Republic Of,18.0
428,2017-07-12 14:38:00,letter,0.13,Papua New Guinea,6.0
428,2017-07-12 14:38:00,letter,0.14,Nigeria,9.0
429,2016-01-16 13:40:00,parcel,2.47,Nigeria,112.48
429,2016-01-16 13:40:00,parcel,8.96,Korea - Republic Of,153.39
430,2016-07-28 12:43:00,letter,0.49,Nauru,12.0
430,2016-07-28 12:43:00,parcel,6.66,Argentina,295.99
430,2016-07-28 12:43:00,letter,0.48,Malta,18.0
431,2016-05-20 12:41:00,parcel,3.74,Greece,128.08
431,2016-05-20 12:41:00,parcel,18.27,Ireland,200.9
432,2017-09-26 12:04:00,letter,0.43,peru,18.0
432,2017-09-26 12:04:00,parcel,2.23,United States,71.2
433,2016-08-30 12:32:00,letter,0.19,Italy,9.0
433,2016-08-30 12:32:00,letter,0.46,Belgium,18.0
433,2016-08-30 12:32:00,parcel,3.37,Korea - Republic Of,81.73
434,2017-02-19 12:07:00,parcel,1.21,New Zealand,36.08
435,2017-02-04 11:39:00,letter,0.42,Solomon Islands,12.0
435,2017-02-04 11:39:00,parcel,19.63,Czech Republic,341.29
435,2017-02-04 11:39:00,letter,0.1,Nepal,6.0
436,2017-12-01 12:04:00,letter,0.49,Switzerland,18.0
437,2016-07-22 11:38:00,letter,0.4,Hong Kong,12.0
438,2016-09-10 13:49:00,parcel,10.21,Belgium,280.85
439,2017-12-27 14:14:00,letter,0.28,Italy,18.0
439,2017-12-27 14:14:00,parcel,2.75,Turkey,106.53
439,2017-12-27 14:14:00,letter,0.4,Germany,18.0
440,2017-04-29 11:36:00,letter,0.36,Iran - Islamic Republic Of,18.0
441,2017-08-29 11:26:00,letter,0.47,Canada,18.0
442,2017-12-02 14:57:00,letter,0.44,Turkey,18.0
443,2016-09-15 11:47:00,letter,0.12,Mexico,9.0
443,2016-09-15 11:47:00,letter,0.15,Pakistan,6.0
444,2017-01-02 16:25:00,letter,0.24,Brazil,9.0
444,2017-01-02 16:25:00,letter,0.12,Canada,9.0
444,2017-01-02 16:25:00,parcel,3.26,Hungary,128.08
445,2017-04-14 10:41:00,letter,0.3,China,12.0
446,2017-01-15 13:48:00,letter,0.23,Brazil,9.0
447,2017-03-13 12:40:00,letter,0.18,Kenya,9.0
447,2017-03-13 12:40:00,letter,0.4,Pakistan,12.0
448,2017-05-20 10:43:00,letter,0.47,Spain,18.0
449,2016-09-23 11:37:00,parcel,11.65,Mauritius,295.99
449,2016-09-23 11:37:00,letter,0.33,French Polynesia,12.0
449,2016-09-23 11:37:00,parcel,15.98,Peru,359.45
450,2016-06-28 14:42:00,letter,0.23,Philippines,6.0
450,2016-06-28 14:42:00,letter,0.12,Mauritius,9.0
451,2016-01-05 11:03:00,parcel,16.84,Japan,178.1
452,2016-04-27 12:53:00,letter,0.21,French Polynesia,6.0
453,2016-04-10 09:18:00,parcel,6.39,Kenya,295.99
453,2016-04-10 09:18:00,letter,0.31,Portugal,18.0
453,2016-04-10 09:18:00,letter,0.27,Brunei Darussalam,12.0
454,2016-10-11 12:27:00,parcel,8.03,Italy,178.94
455,2017-08-14 12:06:00,letter,0.22,Denmark,9.0
456,2016-03-26 13:50:00,letter,0.28,Estonia,18.0
456,2016-03-26 13:50:00,letter,0.17,Portugal,9.0
457,2017-11-24 15:25:00,parcel,15.02,Sweden,206.04
458,2016-07-27 11:32:00,letter,0.34,Korea - Republic Of,12.0
458,2016-07-27 11:32:00,parcel,1.1,Switzerland,56.15
459,2017-12-05 14:46:00,parcel,5.4,Belgium,207.86
459,2017-12-05 14:46:00,parcel,17.45,Japan,178.1
460,2017-11-24 10:53:00,letter,0.23,Sweden,9.0
460,2017-11-24 10:53:00,letter,0.15,Switzerland,9.0
460,2017-11-24 10:53:00,letter,0.2,Samoa,6.0
461,2017-08-29 14:34:00,parcel,18.95,Qatar,359.45
461,2017-08-29 14:34:00,parcel,7.34,Russian Federation,280.85
462,2016-04-20 13:10:00,letter,0.4,Austria,18.0
462,2016-04-20 13:10:00,letter,0.22,Hungary,9.0
462,2016-04-20 13:10:00,parcel,4.27,Brunei Darussalam,87.03
463,2017-06-20 17:16:00,parcel,9.33,Greece,280.85
464,2016-04-30 11:02:00,parcel,18.1,China,169.64
464,2016-04-30 11:02:00,parcel,5.85,France,151.84
464,2016-04-30 11:02:00,parcel,5.33,Ireland,148.01
